agreement_count_distribution,alpha,available_sources,candidate_count,candidate_indices,combined_f1,combined_fn,combined_fp,combined_precision,combined_recall,combined_tp,crossfit_method,dataset_name,exp55_best_p_min,exp56_best_p_min,exp84_p_min,experiment_id,family,hard_count,hard_cross_check_indices,hard_f1,hard_fn,hard_fp,hard_indices,hard_precision,hard_recall,hard_tp,low_train_review_only,mean_combined_f1_scope,minimum_attainable_p,n_test,n_train,priority_review_count,priority_review_f1,priority_review_fn,priority_review_fp,priority_review_indices,priority_review_precision,priority_review_recall,priority_review_tp,priority_rule_indices,prospective_validated,resolution_limited_at_alpha,retrospective_counterfactual,rocket_exp40_p_min,routing_uses_family_performance,routing_uses_test_labels,routing_uses_test_positions,source_count,standard_review_count,standard_review_f1,standard_review_fn,standard_review_fp,standard_review_indices,standard_review_precision,standard_review_recall,standard_review_tp,variant
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,Adiac_normal_9,0.058823529411764705,0.058823529411764705,0.058823529411764705,experiment_150_virtual_run_conformal_policy,Adiac,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.058823529411764705,50,16,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.058823529411764705,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 100, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,2,0,0.0,0.0,0,deterministic_5fold,AllGestureWiimoteX_normal_1,0.012345679012345678,0.012345679012345678,0.19753086419753085,experiment_150_virtual_run_conformal_policy,AllGestureWiimoteX,0,,0.0,2,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.012345679012345678,100,80,0,0.0,2,0,,0.0,0.0,0,,0,1,1,0.07407407407407407,0,0,0,4,0,0.0,2,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 100, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,2,0,0.0,0.0,0,deterministic_5fold,AllGestureWiimoteX_normal_10,0.024691358024691357,0.14814814814814814,0.012345679012345678,experiment_150_virtual_run_conformal_policy,AllGestureWiimoteX,0,,0.0,2,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.012345679012345678,100,80,0,0.0,2,0,,0.0,0.0,0,,0,1,1,0.06172839506172839,0,0,0,4,0,0.0,2,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 100, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,2,0,0.0,0.0,0,deterministic_5fold,AllGestureWiimoteX_normal_2,0.16049382716049382,0.06172839506172839,0.012345679012345678,experiment_150_virtual_run_conformal_policy,AllGestureWiimoteX,0,,0.0,2,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.012345679012345678,100,80,0,0.0,2,0,,0.0,0.0,0,,0,1,1,0.012345679012345678,0,0,0,4,0,0.0,2,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 100, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,2,0,0.0,0.0,0,deterministic_5fold,AllGestureWiimoteX_normal_3,0.06172839506172839,0.012345679012345678,0.012345679012345678,experiment_150_virtual_run_conformal_policy,AllGestureWiimoteX,0,,0.0,2,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.012345679012345678,100,80,0,0.0,2,0,,0.0,0.0,0,,0,1,1,0.012345679012345678,0,0,0,4,0,0.0,2,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 100, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,2,0,0.0,0.0,0,deterministic_5fold,AllGestureWiimoteX_normal_4,0.012345679012345678,0.024691358024691357,0.024691358024691357,experiment_150_virtual_run_conformal_policy,AllGestureWiimoteX,0,,0.0,2,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.012345679012345678,100,80,0,0.0,2,0,,0.0,0.0,0,,0,1,1,0.037037037037037035,0,0,0,4,0,0.0,2,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 100, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,2,0,0.0,0.0,0,deterministic_5fold,AllGestureWiimoteX_normal_5,0.1111111111111111,0.037037037037037035,0.06172839506172839,experiment_150_virtual_run_conformal_policy,AllGestureWiimoteX,0,,0.0,2,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.012345679012345678,100,80,0,0.0,2,0,,0.0,0.0,0,,0,1,1,0.024691358024691357,0,0,0,4,0,0.0,2,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 100, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,2,0,0.0,0.0,0,deterministic_5fold,AllGestureWiimoteX_normal_6,0.12345679012345678,0.1728395061728395,0.037037037037037035,experiment_150_virtual_run_conformal_policy,AllGestureWiimoteX,0,,0.0,2,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.012345679012345678,100,80,0,0.0,2,0,,0.0,0.0,0,,0,1,1,0.037037037037037035,0,0,0,4,0,0.0,2,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 100, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,2,0,0.0,0.0,0,deterministic_5fold,AllGestureWiimoteX_normal_7,0.13580246913580246,0.04938271604938271,0.024691358024691357,experiment_150_virtual_run_conformal_policy,AllGestureWiimoteX,0,,0.0,2,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.012345679012345678,100,80,0,0.0,2,0,,0.0,0.0,0,,0,1,1,0.037037037037037035,0,0,0,4,0,0.0,2,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 100, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,2,0,0.0,0.0,0,deterministic_5fold,AllGestureWiimoteX_normal_8,0.07407407407407407,0.012345679012345678,0.012345679012345678,experiment_150_virtual_run_conformal_policy,AllGestureWiimoteX,0,,0.0,2,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.012345679012345678,100,80,0,0.0,2,0,,0.0,0.0,0,,0,1,1,0.012345679012345678,0,0,0,4,0,0.0,2,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 100, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,2,0,0.0,0.0,0,deterministic_5fold,AllGestureWiimoteX_normal_9,0.04938271604938271,0.06172839506172839,0.06172839506172839,experiment_150_virtual_run_conformal_policy,AllGestureWiimoteX,0,,0.0,2,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.012345679012345678,100,80,0,0.0,2,0,,0.0,0.0,0,,0,1,1,0.024691358024691357,0,0,0,4,0,0.0,2,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 100, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,2,0,0.0,0.0,0,deterministic_5fold,AllGestureWiimoteY_normal_1,0.012345679012345678,0.012345679012345678,0.012345679012345678,experiment_150_virtual_run_conformal_policy,AllGestureWiimoteY,0,,0.0,2,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.012345679012345678,100,80,0,0.0,2,0,,0.0,0.0,0,,0,1,1,0.012345679012345678,0,0,0,4,0,0.0,2,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 100, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,2,0,0.0,0.0,0,deterministic_5fold,AllGestureWiimoteY_normal_10,0.012345679012345678,0.012345679012345678,0.012345679012345678,experiment_150_virtual_run_conformal_policy,AllGestureWiimoteY,0,,0.0,2,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.012345679012345678,100,80,0,0.0,2,0,,0.0,0.0,0,,0,1,1,0.012345679012345678,0,0,0,4,0,0.0,2,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 100, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,2,0,0.0,0.0,0,deterministic_5fold,AllGestureWiimoteY_normal_2,0.08641975308641975,0.06172839506172839,0.012345679012345678,experiment_150_virtual_run_conformal_policy,AllGestureWiimoteY,0,,0.0,2,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.012345679012345678,100,80,0,0.0,2,0,,0.0,0.0,0,,0,1,1,0.024691358024691357,0,0,0,4,0,0.0,2,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 100, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,2,0,0.0,0.0,0,deterministic_5fold,AllGestureWiimoteY_normal_3,0.037037037037037035,0.012345679012345678,0.037037037037037035,experiment_150_virtual_run_conformal_policy,AllGestureWiimoteY,0,,0.0,2,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.012345679012345678,100,80,0,0.0,2,0,,0.0,0.0,0,,0,1,1,0.04938271604938271,0,0,0,4,0,0.0,2,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 100, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,2,0,0.0,0.0,0,deterministic_5fold,AllGestureWiimoteY_normal_4,0.18518518518518517,0.037037037037037035,0.037037037037037035,experiment_150_virtual_run_conformal_policy,AllGestureWiimoteY,0,,0.0,2,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.012345679012345678,100,80,0,0.0,2,0,,0.0,0.0,0,,0,1,1,0.024691358024691357,0,0,0,4,0,0.0,2,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 100, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,2,0,0.0,0.0,0,deterministic_5fold,AllGestureWiimoteY_normal_5,0.024691358024691357,0.037037037037037035,0.04938271604938271,experiment_150_virtual_run_conformal_policy,AllGestureWiimoteY,0,,0.0,2,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.012345679012345678,100,80,0,0.0,2,0,,0.0,0.0,0,,0,1,1,0.012345679012345678,0,0,0,4,0,0.0,2,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 100, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,2,0,0.0,0.0,0,deterministic_5fold,AllGestureWiimoteY_normal_6,0.07407407407407407,0.037037037037037035,0.024691358024691357,experiment_150_virtual_run_conformal_policy,AllGestureWiimoteY,0,,0.0,2,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.012345679012345678,100,80,0,0.0,2,0,,0.0,0.0,0,,0,1,1,0.024691358024691357,0,0,0,4,0,0.0,2,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 100, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,2,0,0.0,0.0,0,deterministic_5fold,AllGestureWiimoteY_normal_7,0.037037037037037035,0.024691358024691357,0.024691358024691357,experiment_150_virtual_run_conformal_policy,AllGestureWiimoteY,0,,0.0,2,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.012345679012345678,100,80,0,0.0,2,0,,0.0,0.0,0,,0,1,1,0.037037037037037035,0,0,0,4,0,0.0,2,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 100, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,2,0,0.0,0.0,0,deterministic_5fold,AllGestureWiimoteY_normal_8,0.012345679012345678,0.012345679012345678,0.012345679012345678,experiment_150_virtual_run_conformal_policy,AllGestureWiimoteY,0,,0.0,2,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.012345679012345678,100,80,0,0.0,2,0,,0.0,0.0,0,,0,1,1,0.012345679012345678,0,0,0,4,0,0.0,2,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 100, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,2,0,0.0,0.0,0,deterministic_5fold,AllGestureWiimoteY_normal_9,0.012345679012345678,0.037037037037037035,0.012345679012345678,experiment_150_virtual_run_conformal_policy,AllGestureWiimoteY,0,,0.0,2,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.012345679012345678,100,80,0,0.0,2,0,,0.0,0.0,0,,0,1,1,0.012345679012345678,0,0,0,4,0,0.0,2,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 100, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,2,0,0.0,0.0,0,deterministic_5fold,AllGestureWiimoteZ_normal_1,0.012345679012345678,0.1111111111111111,0.08641975308641975,experiment_150_virtual_run_conformal_policy,AllGestureWiimoteZ,0,,0.0,2,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.012345679012345678,100,80,0,0.0,2,0,,0.0,0.0,0,,0,1,1,0.07407407407407407,0,0,0,4,0,0.0,2,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 100, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,2,0,0.0,0.0,0,deterministic_5fold,AllGestureWiimoteZ_normal_10,0.012345679012345678,0.024691358024691357,0.024691358024691357,experiment_150_virtual_run_conformal_policy,AllGestureWiimoteZ,0,,0.0,2,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.012345679012345678,100,80,0,0.0,2,0,,0.0,0.0,0,,0,1,1,0.012345679012345678,0,0,0,4,0,0.0,2,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 100, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,2,0,0.0,0.0,0,deterministic_5fold,AllGestureWiimoteZ_normal_2,0.13580246913580246,0.012345679012345678,0.037037037037037035,experiment_150_virtual_run_conformal_policy,AllGestureWiimoteZ,0,,0.0,2,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.012345679012345678,100,80,0,0.0,2,0,,0.0,0.0,0,,0,1,1,0.04938271604938271,0,0,0,4,0,0.0,2,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 100, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,2,0,0.0,0.0,0,deterministic_5fold,AllGestureWiimoteZ_normal_3,0.037037037037037035,0.024691358024691357,0.012345679012345678,experiment_150_virtual_run_conformal_policy,AllGestureWiimoteZ,0,,0.0,2,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.012345679012345678,100,80,0,0.0,2,0,,0.0,0.0,0,,0,1,1,0.037037037037037035,0,0,0,4,0,0.0,2,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 100, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,2,0,0.0,0.0,0,deterministic_5fold,AllGestureWiimoteZ_normal_4,0.037037037037037035,0.037037037037037035,0.024691358024691357,experiment_150_virtual_run_conformal_policy,AllGestureWiimoteZ,0,,0.0,2,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.012345679012345678,100,80,0,0.0,2,0,,0.0,0.0,0,,0,1,1,0.024691358024691357,0,0,0,4,0,0.0,2,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 100, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,2,0,0.0,0.0,0,deterministic_5fold,AllGestureWiimoteZ_normal_5,0.024691358024691357,0.07407407407407407,0.012345679012345678,experiment_150_virtual_run_conformal_policy,AllGestureWiimoteZ,0,,0.0,2,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.012345679012345678,100,80,0,0.0,2,0,,0.0,0.0,0,,0,1,1,0.024691358024691357,0,0,0,4,0,0.0,2,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 100, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,2,0,0.0,0.0,0,deterministic_5fold,AllGestureWiimoteZ_normal_6,0.037037037037037035,0.012345679012345678,0.012345679012345678,experiment_150_virtual_run_conformal_policy,AllGestureWiimoteZ,0,,0.0,2,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.012345679012345678,100,80,0,0.0,2,0,,0.0,0.0,0,,0,1,1,0.012345679012345678,0,0,0,4,0,0.0,2,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 100, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,2,0,0.0,0.0,0,deterministic_5fold,AllGestureWiimoteZ_normal_7,0.012345679012345678,0.037037037037037035,0.024691358024691357,experiment_150_virtual_run_conformal_policy,AllGestureWiimoteZ,0,,0.0,2,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.012345679012345678,100,80,0,0.0,2,0,,0.0,0.0,0,,0,1,1,0.024691358024691357,0,0,0,4,0,0.0,2,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 100, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,2,0,0.0,0.0,0,deterministic_5fold,AllGestureWiimoteZ_normal_8,0.012345679012345678,0.04938271604938271,0.012345679012345678,experiment_150_virtual_run_conformal_policy,AllGestureWiimoteZ,0,,0.0,2,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.012345679012345678,100,80,0,0.0,2,0,,0.0,0.0,0,,0,1,1,0.012345679012345678,0,0,0,4,0,0.0,2,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 100, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,2,0,0.0,0.0,0,deterministic_5fold,AllGestureWiimoteZ_normal_9,0.037037037037037035,0.07407407407407407,0.012345679012345678,experiment_150_virtual_run_conformal_policy,AllGestureWiimoteZ,0,,0.0,2,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.012345679012345678,100,80,0,0.0,2,0,,0.0,0.0,0,,0,1,1,0.012345679012345678,0,0,0,4,0,0.0,2,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,deterministic_5fold,ArrowHead_normal_0,0.07692307692307693,0.015384615384615385,0.06153846153846154,experiment_150_virtual_run_conformal_policy,ArrowHead,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.015384615384615385,50,64,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.015384615384615385,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,deterministic_5fold,ArrowHead_normal_1,0.03773584905660377,0.20754716981132076,0.1320754716981132,experiment_150_virtual_run_conformal_policy,ArrowHead,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.018867924528301886,50,52,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.09433962264150944,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,deterministic_5fold,ArrowHead_normal_2,0.09433962264150944,0.03773584905660377,0.11320754716981132,experiment_150_virtual_run_conformal_policy,ArrowHead,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.018867924528301886,50,52,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.03773584905660377,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,deterministic_5fold,BME_normal_1,0.061224489795918366,0.14285714285714285,0.02040816326530612,experiment_150_virtual_run_conformal_policy,BME,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.02040816326530612,50,48,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.02040816326530612,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,deterministic_5fold,BME_normal_2,0.02040816326530612,0.02040816326530612,0.02040816326530612,experiment_150_virtual_run_conformal_policy,BME,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.02040816326530612,50,48,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.02040816326530612,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,deterministic_5fold,BME_normal_3,0.04081632653061224,0.12244897959183673,0.02040816326530612,experiment_150_virtual_run_conformal_policy,BME,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.02040816326530612,50,48,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.02040816326530612,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,Beef_normal_1,0.3,0.1,0.1,experiment_150_virtual_run_conformal_policy,Beef,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.1,50,9,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.1,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,Beef_normal_2,0.3,0.2,0.2,experiment_150_virtual_run_conformal_policy,Beef,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.1,50,9,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.1,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,Beef_normal_3,0.1,0.2,0.2,experiment_150_virtual_run_conformal_policy,Beef,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.1,50,9,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.1,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,Beef_normal_4,0.5,0.2,0.4,experiment_150_virtual_run_conformal_policy,Beef,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.1,50,9,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.1,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,Beef_normal_5,0.1,0.2,0.2,experiment_150_virtual_run_conformal_policy,Beef,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.1,50,9,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.1,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,BeetleFly_normal_1,0.23529411764705882,0.7647058823529411,0.058823529411764705,experiment_150_virtual_run_conformal_policy,BeetleFly,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.058823529411764705,50,16,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.058823529411764705,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,BeetleFly_normal_2,0.6470588235294118,0.11764705882352941,0.11764705882352941,experiment_150_virtual_run_conformal_policy,BeetleFly,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.058823529411764705,50,16,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.47058823529411764,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,BirdChicken_normal_1,0.6470588235294118,0.35294117647058826,0.35294117647058826,experiment_150_virtual_run_conformal_policy,BirdChicken,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.058823529411764705,50,16,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.058823529411764705,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,,0.0,1,0,0.0,0.0,0,leave_one_out,BirdChicken_normal_2,0.17647058823529413,0.8235294117647058,0.058823529411764705,experiment_150_virtual_run_conformal_policy,BirdChicken,0,,0.0,1,0,,0.0,0.0,0,0,human_assisted_diagnostic_only,0.058823529411764705,50,16,0,0.0,1,0,,0.0,0.0,0,,0,1,1,0.11764705882352941,0,0,0,4,0,0.0,1,0,,0.0,0.0,0,exp150_b2_source
