scope,dataset,family,previous_candidates,previous_tp,previous_fp,previous_precision,hard_alerts,hard_tp,hard_fp,hard_precision,standard_review,standard_tp,standard_fp,union_matches
dataset,Phoneme_normal_39,Phoneme,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,Phoneme_normal_4,Phoneme,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
dataset,Phoneme_normal_5,Phoneme,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
dataset,Phoneme_normal_6,Phoneme,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
dataset,Phoneme_normal_7,Phoneme,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
dataset,Phoneme_normal_8,Phoneme,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
dataset,Phoneme_normal_9,Phoneme,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
dataset,PickupGestureWiimoteZ_normal_1,PickupGestureWiimoteZ,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PickupGestureWiimoteZ_normal_10,PickupGestureWiimoteZ,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PickupGestureWiimoteZ_normal_2,PickupGestureWiimoteZ,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
dataset,PickupGestureWiimoteZ_normal_3,PickupGestureWiimoteZ,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
dataset,PickupGestureWiimoteZ_normal_4,PickupGestureWiimoteZ,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PickupGestureWiimoteZ_normal_5,PickupGestureWiimoteZ,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PickupGestureWiimoteZ_normal_6,PickupGestureWiimoteZ,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PickupGestureWiimoteZ_normal_7,PickupGestureWiimoteZ,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PickupGestureWiimoteZ_normal_8,PickupGestureWiimoteZ,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
dataset,PickupGestureWiimoteZ_normal_9,PickupGestureWiimoteZ,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigAirwayPressure_normal_1,PigAirwayPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigAirwayPressure_normal_10,PigAirwayPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigAirwayPressure_normal_11,PigAirwayPressure,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
dataset,PigAirwayPressure_normal_12,PigAirwayPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigAirwayPressure_normal_13,PigAirwayPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigAirwayPressure_normal_14,PigAirwayPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigAirwayPressure_normal_15,PigAirwayPressure,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
dataset,PigAirwayPressure_normal_16,PigAirwayPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigAirwayPressure_normal_17,PigAirwayPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigAirwayPressure_normal_18,PigAirwayPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigAirwayPressure_normal_19,PigAirwayPressure,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
dataset,PigAirwayPressure_normal_2,PigAirwayPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigAirwayPressure_normal_20,PigAirwayPressure,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
dataset,PigAirwayPressure_normal_21,PigAirwayPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigAirwayPressure_normal_22,PigAirwayPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigAirwayPressure_normal_23,PigAirwayPressure,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
dataset,PigAirwayPressure_normal_24,PigAirwayPressure,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
dataset,PigAirwayPressure_normal_25,PigAirwayPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigAirwayPressure_normal_26,PigAirwayPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigAirwayPressure_normal_27,PigAirwayPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigAirwayPressure_normal_28,PigAirwayPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigAirwayPressure_normal_29,PigAirwayPressure,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
dataset,PigAirwayPressure_normal_3,PigAirwayPressure,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
dataset,PigAirwayPressure_normal_30,PigAirwayPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigAirwayPressure_normal_31,PigAirwayPressure,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
dataset,PigAirwayPressure_normal_32,PigAirwayPressure,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
dataset,PigAirwayPressure_normal_33,PigAirwayPressure,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
dataset,PigAirwayPressure_normal_34,PigAirwayPressure,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
dataset,PigAirwayPressure_normal_35,PigAirwayPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigAirwayPressure_normal_36,PigAirwayPressure,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
dataset,PigAirwayPressure_normal_37,PigAirwayPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigAirwayPressure_normal_38,PigAirwayPressure,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
dataset,PigAirwayPressure_normal_39,PigAirwayPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigAirwayPressure_normal_4,PigAirwayPressure,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
dataset,PigAirwayPressure_normal_40,PigAirwayPressure,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
dataset,PigAirwayPressure_normal_41,PigAirwayPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigAirwayPressure_normal_42,PigAirwayPressure,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
dataset,PigAirwayPressure_normal_43,PigAirwayPressure,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
dataset,PigAirwayPressure_normal_44,PigAirwayPressure,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
dataset,PigAirwayPressure_normal_45,PigAirwayPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigAirwayPressure_normal_46,PigAirwayPressure,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
dataset,PigAirwayPressure_normal_47,PigAirwayPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigAirwayPressure_normal_48,PigAirwayPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigAirwayPressure_normal_49,PigAirwayPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigAirwayPressure_normal_5,PigAirwayPressure,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
dataset,PigAirwayPressure_normal_50,PigAirwayPressure,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
dataset,PigAirwayPressure_normal_51,PigAirwayPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigAirwayPressure_normal_52,PigAirwayPressure,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
dataset,PigAirwayPressure_normal_6,PigAirwayPressure,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
dataset,PigAirwayPressure_normal_7,PigAirwayPressure,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
dataset,PigAirwayPressure_normal_8,PigAirwayPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigAirwayPressure_normal_9,PigAirwayPressure,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
dataset,PigArtPressure_normal_1,PigArtPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigArtPressure_normal_10,PigArtPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigArtPressure_normal_11,PigArtPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigArtPressure_normal_12,PigArtPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigArtPressure_normal_13,PigArtPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigArtPressure_normal_14,PigArtPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigArtPressure_normal_15,PigArtPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigArtPressure_normal_16,PigArtPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigArtPressure_normal_17,PigArtPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigArtPressure_normal_18,PigArtPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigArtPressure_normal_19,PigArtPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigArtPressure_normal_2,PigArtPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigArtPressure_normal_20,PigArtPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigArtPressure_normal_21,PigArtPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigArtPressure_normal_22,PigArtPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigArtPressure_normal_23,PigArtPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigArtPressure_normal_24,PigArtPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigArtPressure_normal_25,PigArtPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigArtPressure_normal_26,PigArtPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigArtPressure_normal_27,PigArtPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigArtPressure_normal_28,PigArtPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigArtPressure_normal_29,PigArtPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigArtPressure_normal_3,PigArtPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigArtPressure_normal_30,PigArtPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigArtPressure_normal_31,PigArtPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigArtPressure_normal_32,PigArtPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigArtPressure_normal_33,PigArtPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigArtPressure_normal_34,PigArtPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigArtPressure_normal_35,PigArtPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigArtPressure_normal_36,PigArtPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigArtPressure_normal_37,PigArtPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigArtPressure_normal_38,PigArtPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigArtPressure_normal_39,PigArtPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigArtPressure_normal_4,PigArtPressure,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
dataset,PigArtPressure_normal_40,PigArtPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigArtPressure_normal_41,PigArtPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigArtPressure_normal_42,PigArtPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigArtPressure_normal_43,PigArtPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigArtPressure_normal_44,PigArtPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigArtPressure_normal_45,PigArtPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigArtPressure_normal_46,PigArtPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigArtPressure_normal_47,PigArtPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigArtPressure_normal_48,PigArtPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigArtPressure_normal_49,PigArtPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigArtPressure_normal_5,PigArtPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigArtPressure_normal_50,PigArtPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigArtPressure_normal_51,PigArtPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigArtPressure_normal_52,PigArtPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigArtPressure_normal_6,PigArtPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigArtPressure_normal_7,PigArtPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigArtPressure_normal_8,PigArtPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigArtPressure_normal_9,PigArtPressure,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigCVP_normal_1,PigCVP,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigCVP_normal_10,PigCVP,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigCVP_normal_11,PigCVP,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigCVP_normal_12,PigCVP,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigCVP_normal_13,PigCVP,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigCVP_normal_14,PigCVP,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigCVP_normal_15,PigCVP,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigCVP_normal_16,PigCVP,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigCVP_normal_17,PigCVP,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigCVP_normal_18,PigCVP,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigCVP_normal_19,PigCVP,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigCVP_normal_2,PigCVP,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigCVP_normal_20,PigCVP,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigCVP_normal_21,PigCVP,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigCVP_normal_22,PigCVP,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigCVP_normal_23,PigCVP,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
dataset,PigCVP_normal_24,PigCVP,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
dataset,PigCVP_normal_25,PigCVP,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigCVP_normal_26,PigCVP,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
dataset,PigCVP_normal_27,PigCVP,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigCVP_normal_28,PigCVP,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigCVP_normal_29,PigCVP,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigCVP_normal_3,PigCVP,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigCVP_normal_30,PigCVP,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigCVP_normal_31,PigCVP,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigCVP_normal_32,PigCVP,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigCVP_normal_33,PigCVP,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigCVP_normal_34,PigCVP,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigCVP_normal_35,PigCVP,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigCVP_normal_36,PigCVP,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigCVP_normal_37,PigCVP,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
dataset,PigCVP_normal_38,PigCVP,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
dataset,PigCVP_normal_39,PigCVP,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigCVP_normal_4,PigCVP,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigCVP_normal_40,PigCVP,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigCVP_normal_41,PigCVP,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigCVP_normal_42,PigCVP,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
dataset,PigCVP_normal_43,PigCVP,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigCVP_normal_44,PigCVP,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigCVP_normal_45,PigCVP,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigCVP_normal_46,PigCVP,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigCVP_normal_47,PigCVP,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigCVP_normal_48,PigCVP,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigCVP_normal_49,PigCVP,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigCVP_normal_5,PigCVP,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigCVP_normal_50,PigCVP,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
dataset,PigCVP_normal_51,PigCVP,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
dataset,PigCVP_normal_52,PigCVP,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigCVP_normal_6,PigCVP,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
dataset,PigCVP_normal_7,PigCVP,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigCVP_normal_8,PigCVP,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PigCVP_normal_9,PigCVP,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,Plane_normal_1,Plane,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,Plane_normal_2,Plane,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
dataset,Plane_normal_3,Plane,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,Plane_normal_4,Plane,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,Plane_normal_5,Plane,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,Plane_normal_6,Plane,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,Plane_normal_7,Plane,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,PowerCons_normal_1,PowerCons,3.0,2.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1
dataset,PowerCons_normal_2,PowerCons,3.0,2.0,1.0,0.6666666666666666,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1
dataset,ProximalPhalanxOutlineAgeGroup_normal_1,ProximalPhalanxOutlineAgeGroup,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
dataset,ProximalPhalanxOutlineAgeGroup_normal_2,ProximalPhalanxOutlineAgeGroup,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ProximalPhalanxOutlineAgeGroup_normal_3,ProximalPhalanxOutlineAgeGroup,4.0,3.0,1.0,0.75,0.0,0.0,0.0,0.0,4.0,3.0,1.0,1
dataset,ProximalPhalanxOutlineCorrect_normal_0,ProximalPhalanxOutlineCorrect,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,1
dataset,ProximalPhalanxOutlineCorrect_normal_1,ProximalPhalanxOutlineCorrect,7.0,4.0,3.0,0.5714285714285714,5.0,2.0,3.0,0.4,2.0,2.0,0.0,1
dataset,ProximalPhalanxTW_normal_3,ProximalPhalanxTW,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ProximalPhalanxTW_normal_4,ProximalPhalanxTW,3.0,3.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ProximalPhalanxTW_normal_5,ProximalPhalanxTW,2.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ProximalPhalanxTW_normal_6,ProximalPhalanxTW,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
dataset,ProximalPhalanxTW_normal_7,ProximalPhalanxTW,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
dataset,ProximalPhalanxTW_normal_8,ProximalPhalanxTW,5.0,5.0,0.0,1.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,1
